Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Jonatan Braut Brunes,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,24,11,"1,058",11.8,3,1,4,3,0,0,1,0,3.7,3.7,0.6,4.3,8,15,31,0.26,0.09,0.34,0.26,0.34,0.32,0.05,0.36,0.32,0.36,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,3,28,6,21.4,2.38,0.51,0.11,0.50,14.6,0,0,0,3.7,3.7,0.13,-0.7,-0.7,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,139,217,64.1,2028,376,67,101,66.3,56,84,66.7,7,10,70.0,1,0.6,0.6,+0.4,7,6,3,0,15,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,217,184,30,0,1,1,0,1,0,0,0,0,139,3,9,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,23,1.95,18,0,0,2,3,0,3,0.25,2,0,0,0,1,0,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,3,2,1,0,2,2,4,50.0,2,9,1,8,1,4,8,0,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,310,8,28,165,119,42,310,6,3,50.0,3,50.0,190,1024,211,8,7,6,24,6,201,31,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,24,"1,058",44,39.2,11.8,11,75,4,13,18,2,1.13,18,22,-4,-0.34,+0.15,15.3,17.0,-1.7,-0.15,+0.37,no NOR,FW,OH Leuven,Belgian Pro League,22,2000,11.8,1,0,0,11,11,5,0,1,2,1,0,0,24,20,27,42.6
Archie Brown,eng ENG,DF,Gent,Belgian Pro League,21,2002,21,20,"1,650",18.3,0,3,3,0,0,0,3,1,0.4,0.4,2.9,3.2,86,59,153,0.00,0.16,0.16,0.00,0.16,0.02,0.16,0.18,0.02,0.18,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,0,7,1,14.3,0.38,0.05,0.00,0.00,20.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,726,1035,70.1,12126,4413,350,445,78.7,286,382,74.9,65,144,45.1,3,2.9,2.6,+0.1,16,42,21,14,59,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,1035,810,224,12,0,10,86,209,3,0,0,0,726,1,37,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,44,2.40,32,2,3,1,4,2,3,0.16,3,0,0,0,0,0,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,24,15,13,8,3,13,26,50.0,13,32,7,25,21,45,18,0,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,1298,40,272,579,473,51,1298,106,48,45.3,50,47.2,816,6542,2964,86,69,23,58,31,785,153,eng ENG,DF,Gent,Belgian Pro League,21,2002,21,"1,650",79,61.1,18.3,20,82,14,1,12,1,1.74,30,22,+8,+0.44,-0.16,27.3,25.1,+2.2,+0.12,-0.29,eng ENG,DF,Gent,Belgian Pro League,21,2002,18.3,3,1,0,30,29,4,86,21,15,1,0,0,104,33,31,51.6
Massimo Bruno,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,23,14,"1,131",12.6,1,3,4,1,0,0,2,0,1.5,1.5,1.5,3.0,24,60,54,0.08,0.24,0.32,0.08,0.32,0.12,0.12,0.24,0.12,0.24,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,1,25,6,24.0,1.99,0.48,0.04,0.17,21.2,1,0,0,1.5,1.5,0.06,-0.5,-0.5,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,406,550,73.8,6941,2098,182,233,78.1,162,206,78.6,41,76,53.9,3,1.5,1.8,+1.5,18,39,12,3,60,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,550,498,48,14,2,4,33,11,16,8,4,0,406,4,12,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,39,3.10,30,3,2,2,2,0,3,0.24,3,0,0,0,0,0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,16,12,8,7,1,9,26,34.6,17,10,2,8,7,23,10,0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,667,23,92,313,270,26,667,34,17,50.0,16,47.1,472,2647,1019,24,23,7,19,20,432,54,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,23,"1,131",49,41.9,12.6,14,68,1,9,20,4,0.76,9,33,-24,-1.91,-1.28,11.7,25.7,-14.0,-1.11,-0.23,be BEL,"MF,FW",Kortrijk,Belgian Pro League,29,1993,12.6,2,0,0,14,8,0,33,7,12,0,0,0,70,10,6,62.5
Tajon Buchanan,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,12,11,828,9.2,2,2,4,2,0,0,1,0,1.4,1.4,1.9,3.2,40,39,64,0.22,0.22,0.43,0.22,0.43,0.15,0.20,0.35,0.15,0.35,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,2,9,4,44.4,0.98,0.43,0.22,0.50,15.6,0,0,0,1.4,1.4,0.15,+0.6,+0.6,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,394,517,76.2,5959,2043,218,249,87.6,141,194,72.7,19,47,40.4,2,1.9,0.9,+0.1,9,31,8,3,39,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,517,411,104,9,0,2,31,95,0,0,0,0,394,2,12,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,22,2.39,13,2,5,1,1,0,5,0.54,3,1,1,0,0,0,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,10,6,6,1,3,5,16,31.3,11,13,0,13,6,16,8,1,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,625,13,133,286,214,28,625,30,8,26.7,20,66.7,433,2980,1393,40,18,15,27,5,391,64,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,12,828,69,30.7,9.2,11,73,5,1,30,1,1.75,20,5,+15,+1.63,+0.77,17.1,5.6,+11.4,+1.24,+0.16,ca CAN,DF,Club Brugge,Belgian Pro League,24,1999,9.2,1,0,0,7,19,3,31,6,6,0,0,0,56,5,2,71.4
Christian Burgess,eng ENG,DF,Union SG,Belgian Pro League,31,1991,28,28,"2,475",27.5,1,1,2,1,0,0,9,0,3.5,3.5,0.5,4.0,15,110,3,0.04,0.04,0.07,0.04,0.07,0.13,0.02,0.15,0.13,0.15,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,1,26,6,23.1,0.95,0.22,0.04,0.17,10.1,0,0,0,3.5,3.5,0.13,-2.5,-2.5,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,1181,1430,82.6,26423,9899,260,323,80.5,676,769,87.9,235,310,75.8,1,0.5,0.3,+0.5,7,58,3,0,110,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,1430,1351,77,67,0,5,4,7,0,0,0,0,1181,2,6,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,15,0.55,9,0,0,5,0,1,1,0.04,0,0,0,1,0,0,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,46,25,33,13,0,28,45,62.2,17,28,18,10,33,79,133,1,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,1742,174,876,825,54,35,1742,8,6,75.0,1,12.5,1080,6512,3321,15,5,1,10,2,939,3,eng ENG,DF,Union SG,Belgian Pro League,31,1991,28,"2,475",88,91.7,27.5,28,88,27,0,0,1,2.16,58,28,+30,+1.09,+0.29,53.1,24.5,+28.5,+1.04,-0.07,eng ENG,DF,Union SG,Belgian Pro League,31,1991,27.5,9,0,0,23,18,0,4,33,25,0,1,0,169,98,55,64.1
Jean Butez,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30,30,"2,700",30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.8,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,1085,1410,77.0,29135,21320,198,201,98.5,552,558,98.9,334,646,51.7,0,0.8,0.7,-0.8,3,24,4,0,3,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,1410,1214,193,62,2,5,0,0,0,0,0,0,1085,3,2,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,7,0.23,7,0,0,0,0,0,1,0.03,1,0,0,0,0,0,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,8,1,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,1449,1160,1425,24,0,0,1449,1,1,100.0,0,0.0,1176,6111,3068,0,0,0,1,0,907,0,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30,"2,700",90,100.0,30.0,30,90,30,0,0,0,1.68,55,27,+28,+0.93,0,51.6,31.9,+19.6,+0.65,0,fr FRA,GK,Antwerp,Belgian Pro League,28,1995,30.0,0,0,0,0,5,0,0,0,0,0,0,0,58,12,0,100.0
Etienne Camara,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,6,4,338,3.8,0,0,0,0,0,0,2,1,0.1,0.1,0.2,0.4,3,8,8,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,0,5,1,20.0,1.33,0.27,0.00,0.00,25.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,134,185,72.4,2370,460,59,79,74.7,57,66,86.4,13,30,43.3,0,0.2,0.1,-0.2,2,7,0,0,8,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,185,185,0,0,0,1,4,0,0,0,0,0,134,0,5,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,4,1.06,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,14,5,2,10,2,9,14,64.3,5,4,0,4,4,18,6,0,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,243,10,63,126,57,4,243,6,3,50.0,3,50.0,131,625,233,3,4,0,4,2,133,8,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,6,338,56,12.5,3.8,4,69,2,2,31,0,1.75,1,6,-5,-1.33,-0.68,3.6,4.0,-0.3,-0.09,+0.39,fr FRA,MF,Charleroi,Belgian Pro League,20,2003,3.8,2,1,1,9,2,1,4,4,5,0,0,0,34,10,11,47.6
Ilay Camara,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,22,17,"1,601",17.8,3,5,8,3,0,0,6,1,1.8,1.8,2.8,4.6,42,36,105,0.17,0.28,0.45,0.17,0.45,0.10,0.16,0.26,0.10,0.26,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,3,16,10,62.5,0.90,0.56,0.19,0.30,17.9,1,0,0,1.8,1.8,0.11,+1.2,+1.2,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,506,701,72.2,7540,3008,276,344,80.2,178,242,73.6,25,65,38.5,5,2.8,1.9,+2.2,19,27,11,6,36,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,701,539,162,13,4,2,49,133,16,3,7,0,506,0,25,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,35,1.97,26,4,1,0,2,2,8,0.45,8,0,0,0,0,0,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,32,25,17,11,4,18,28,64.3,10,23,7,16,21,53,35,0,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,943,63,276,378,298,47,943,37,10,27.0,26,70.3,522,3463,1399,42,25,15,54,13,462,105,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,22,"1,601",73,59.3,17.8,17,85,9,5,31,2,0.68,17,39,-22,-1.24,-0.09,16.7,41.5,-24.9,-1.40,-0.81,be BEL,"DF,MF",RWD Molenbeek,Belgian Pro League,20,2003,17.8,6,1,1,24,12,4,49,21,25,0,1,0,98,12,17,41.4
Cihan Çanak,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,20,4,625,6.9,0,2,2,0,0,0,1,0,0.2,0.2,1.7,1.9,28,22,54,0.00,0.29,0.29,0.00,0.29,0.03,0.24,0.27,0.03,0.27,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,0,4,1,25.0,0.58,0.14,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,201,298,67.4,3266,1212,105,119,88.2,68,104,65.4,17,49,34.7,2,1.7,1.9,+0.3,14,17,8,4,22,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,298,225,68,19,1,0,56,36,11,9,2,0,201,5,6,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,28,4.05,13,8,2,1,3,1,2,0.29,2,0,0,0,0,0,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,9,6,4,3,2,2,8,25.0,6,13,1,12,3,12,11,0,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,394,13,76,152,175,15,394,32,15,46.9,15,46.9,257,2116,980,28,14,4,28,14,232,54,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,20,625,31,23.1,6.9,4,83,2,16,18,3,1.07,9,13,-4,-0.58,-0.40,7.0,11.0,-4.0,-0.58,-0.25,tr TUR,"DF,MF",Standard Liège,Belgian Pro League,18,2005,6.9,1,0,0,12,18,1,56,3,6,0,0,0,42,10,11,47.6
Alessio Castro-Montes,be BEL,DF,Gent,Belgian Pro League,26,1997,1,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,8,6,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,49,70,70.0,873,269,22,29,75.9,22,27,81.5,4,10,40.0,0,0.0,0.0,0.0,2,6,1,0,8,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,70,62,8,1,0,1,1,7,0,0,0,0,49,0,2,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,76,1,11,47,19,1,76,5,4,80.0,1,20.0,59,373,184,4,4,0,0,3,52,6,be BEL,DF,Gent,Belgian Pro League,26,1997,1,65,65,2.4,0.7,1,65,0,0,0,1,3.00,2,1,+1,+1.38,+0.91,0.5,1.2,-0.7,-0.96,-1.22,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,1,0,0,1,2,0,1,1,0,0,0,0,7,1,0,100.0
Alessio Castro-Montes,be BEL,DF,Union SG,Belgian Pro League,26,1997,24,22,"1,875",20.8,3,2,5,3,0,0,1,0,0.6,0.6,2.9,3.5,60,112,116,0.14,0.10,0.24,0.14,0.24,0.03,0.14,0.17,0.03,0.17,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,49,70,70.0,873,269,22,29,75.9,22,27,81.5,4,10,40.0,0,0.0,0.0,0.0,2,6,1,0,8,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,70,62,8,1,0,1,1,7,0,0,0,0,49,0,2,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,76,1,11,47,19,1,76,5,4,80.0,1,20.0,59,373,184,4,4,0,0,3,52,6,be BEL,DF,Gent,Belgian Pro League,26,1997,1,65,65,2.4,0.7,1,65,0,0,0,1,3.00,2,1,+1,+1.38,+0.91,0.5,1.2,-0.7,-0.96,-1.22,be BEL,DF,Gent,Belgian Pro League,26,1997,0.7,1,0,0,1,2,0,1,1,0,0,0,0,7,1,0,100.0
Nacer Chadli,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,18,9,712,7.9,0,2,2,0,0,0,1,0,0.3,0.3,0.5,0.8,21,42,38,0.00,0.25,0.25,0.00,0.25,0.04,0.06,0.10,0.04,0.10,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,0,7,2,28.6,0.88,0.25,0.00,0.00,19.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,270,345,78.3,4355,1121,121,150,80.7,116,135,85.9,18,35,51.4,2,0.5,1.0,+1.5,10,17,14,3,42,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,345,332,11,2,2,2,15,9,0,0,0,0,270,2,10,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,21,2.65,19,1,0,1,0,0,4,0.51,4,0,0,0,0,0,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,14,9,10,4,0,3,9,33.3,6,4,0,4,5,19,13,0,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,428,15,88,217,131,11,428,5,3,60.0,2,40.0,313,1936,809,21,13,3,15,5,298,38,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,18,712,40,26.4,7.9,9,60,0,9,19,0,0.94,8,10,-2,-0.25,+0.20,9.4,11.1,-1.8,-0.22,+0.08,be BEL,"MF,FW",Westerlo,Belgian Pro League,33,1989,7.9,1,0,0,9,7,1,15,5,9,0,0,0,44,13,13,50.0
Youssef Challouk,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,3,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.32,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,19,25,76.0,239,70,11,12,91.7,7,9,77.8,0,2,0.0,0,0.1,0.1,-0.1,2,3,1,1,4,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,25,25,0,0,1,0,3,0,0,0,0,0,19,0,0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,31,0,0,10,21,1,31,1,1,100.0,0,0.0,26,131,82,2,1,0,1,0,26,4,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,3,43,14,1.6,0.5,0,0,0,3,14,0,0.00,0,0,0,0.00,+1.19,0.3,0.6,-0.3,-0.62,+0.37,be BEL,"MF,FW",Kortrijk,Belgian Pro League,27,1995,0.5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0.0
Regan Charles-Cook,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,26,12,"1,342",14.9,3,2,5,3,0,0,1,0,1.9,1.9,2.2,4.1,38,25,103,0.20,0.13,0.34,0.20,0.34,0.13,0.15,0.27,0.13,0.27,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,3,14,6,42.9,0.94,0.40,0.21,0.50,15.5,0,0,0,1.9,1.9,0.14,+1.1,+1.1,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,268,351,76.4,3869,792,154,192,80.2,86,106,81.1,13,20,65.0,2,2.2,1.5,-0.2,15,10,11,1,25,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,351,317,34,0,1,1,18,10,2,0,0,0,268,0,16,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,35,2.35,23,2,5,1,3,1,3,0.20,2,0,1,0,0,0,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,19,12,6,8,5,7,14,50.0,7,12,2,10,3,22,8,0,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,530,12,61,216,268,52,530,50,14,28.0,34,68.0,380,3070,1235,38,22,25,45,23,348,103,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,26,"1,342",52,49.7,14.9,12,82,6,14,26,0,0.75,10,35,-25,-1.68,-1.08,13.2,31.8,-18.5,-1.24,-0.58,gd GRN,"FW,MF",Eupen,Belgian Pro League,26,1997,14.9,1,0,0,35,27,24,18,3,12,0,1,1,57,11,44,20.0
Isaac Christie-Davies,wls WAL,MF,Eupen,Belgian Pro League,25,1997,15,6,564,6.3,0,1,1,0,0,0,3,0,0.2,0.2,0.5,0.7,8,24,14,0.00,0.16,0.16,0.00,0.16,0.03,0.08,0.11,0.03,0.11,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,0,3,0,0.0,0.48,0.00,0.00,0,17.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,236,294,80.3,3921,1031,109,126,86.5,104,124,83.9,18,29,62.1,1,0.5,0.3,+0.5,6,18,3,0,24,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,294,286,8,8,0,0,3,0,0,0,0,0,236,0,12,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,10,1.60,10,0,0,0,0,0,3,0.48,3,0,0,0,0,0,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,8,5,5,3,0,3,9,33.3,6,4,2,2,4,12,7,0,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,345,14,83,209,57,9,345,7,5,71.4,2,28.6,269,1689,832,8,14,0,10,9,251,14,wls WAL,MF,Eupen,Belgian Pro League,25,1997,15,564,38,20.9,6.3,6,70,0,9,16,14,0.73,10,13,-3,-0.48,+0.83,6.2,12.8,-6.6,-1.06,-0.13,wls WAL,MF,Eupen,Belgian Pro League,25,1997,6.3,3,0,0,19,6,0,3,4,5,0,0,0,32,5,6,45.5
