Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
José Bravo,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,5,0,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,5,141,28,4.9,1.6,0,0,0,5,28,2,0.20,0,4,-4,-2.55,-2.32,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,25,1997,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Weverton Braz,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,11,6,492,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,11,492,45,17.1,5.5,6,69,0,5,16,2,1.18,4,7,-3,-0.55,+0.05,br BRA,MF,Club Vaca Díez,Primera Division Bolivia,30,1992,5.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Briceño,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,22,5,661,7.3,1,0,1,1,0,1,3,0,0.14,0.00,0.14,0.14,0.14,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,22,661,30,23.0,7.3,5,61,0,17,21,4,1.18,9,20,-11,-1.50,-1.17,bo BOL,FW,Club Vaca Díez,Primera Division Bolivia,21,2002,7.3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Iván Brun,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,6,6,514,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,6,514,86,17.8,5.7,6,86,5,0,0,7,1.00,8,8,0,0.00,+0.46,ar ARG,GK,Indep Petrolero,Primera Division Bolivia,39,1984,5.7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ronald Bustos,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,20,19,"1,324",14.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,20,"1,324",66,46.0,14.7,19,68,7,1,31,1,2.20,33,10,+23,+1.56,+1.10,bo BOL,FW,The Strongest,Primera Division Bolivia,18,2004,14.7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mauricio Cabral,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,13,8,822,9.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,13,822,63,28.5,9.1,8,83,6,5,31,17,0.62,10,17,-7,-0.77,-0.42,bo BOL,FW,Guabirá,Primera Division Bolivia,22,2000,9.1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Abraham Cabrera,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,14,11,954,10.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,14,954,68,33.1,10.6,11,84,8,3,10,15,1.14,14,22,-8,-0.75,-0.24,bo BOL,DF,Blooming,Primera Division Bolivia,31,1991,10.6,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Cabrera,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,1,18,18,0.6,0.2,0,0,0,1,18,4,0.00,0,1,-1,-5.00,-5.09,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,18,2005,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nelson Cabrera,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7,630,90,21.9,7.0,7,90,7,0,0,1,1.71,14,7,+7,+1.00,+0.56,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nelson Cabrera,bo BOL,DF,Nacional Potosí,Primera Division Bolivia,39,1983,8,5,530,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7,630,90,21.9,7.0,7,90,7,0,0,1,1.71,14,7,+7,+1.00,+0.56,bo BOL,DF,Always Ready,Primera Division Bolivia,39,1983,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oseas Cabrera,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,2,2,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,2,90,45,3.1,1.0,2,45,0,0,0,3,0.00,1,2,-1,-1.00,+0.03,bo BOL,MF,Libertad Gran Mamoré FC,Primera Division Bolivia,19,2003,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rodrigo Cabrera,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,1,0,1,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,1,1,1,0.0,0.0,0,0,0,1,1,4,1.00,0,0,0,0.00,-0.06,bo BOL,FW,Real Tomayapo,Primera Division Bolivia,25,1997,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ricardo Cadima,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,2,6,3,0.2,0.1,0,0,0,2,3,3,0.50,1,1,0,0.00,+0.41,bo BOL,MF,Royal Parí,Primera Division Bolivia,16,2006,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Maximiliano Caire,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,8,6,584,6.5,2,0,2,2,0,0,2,1,0.31,0.00,0.31,0.31,0.31,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,8,584,73,20.3,6.5,6,85,5,2,37,0,1.38,11,7,+4,+0.62,+0.69,ar ARG,DF,Oriente Petrolero,Primera Division Bolivia,34,1988,6.5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
