Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Assan Ceesay,gm GAM,FW,Damac,Saudi League,29,1994,19,12,"1,119",12.4,6,1,7,5,1,1,3,0,0.48,0.08,0.56,0.40,0.48,gm GAM,FW,Damac,Saudi League,29,1994,12.4,6,32,13,40.6,2.57,1.05,0.16,0.38,0.0,1,1,gm GAM,FW,Damac,Saudi League,29,1994,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,gm GAM,FW,Damac,Saudi League,29,1994,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gm GAM,FW,Damac,Saudi League,29,1994,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gm GAM,FW,Damac,Saudi League,29,1994,12.4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,gm GAM,FW,Damac,Saudi League,29,1994,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gm GAM,FW,Damac,Saudi League,29,1994,19,"1,119",59,36.6,12.4,12,81,4,7,21,1,1.58,22,18,+4,+0.32,+0.55,gm GAM,FW,Damac,Saudi League,29,1994,12.4,3,0,0,18,12,19,1,3,1,0.0,0.0,0
Farouk Chafaï,dz ALG,DF,Damac,Saudi League,33,1990,28,28,"2,499",27.8,5,0,5,5,0,0,2,1,0.18,0.00,0.18,0.18,0.18,dz ALG,DF,Damac,Saudi League,33,1990,27.8,5,24,9,37.5,0.86,0.32,0.21,0.56,0.0,0,0,dz ALG,DF,Damac,Saudi League,33,1990,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,dz ALG,DF,Damac,Saudi League,33,1990,27.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dz ALG,DF,Damac,Saudi League,33,1990,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dz ALG,DF,Damac,Saudi League,33,1990,27.8,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,dz ALG,DF,Damac,Saudi League,33,1990,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dz ALG,DF,Damac,Saudi League,33,1990,28,"2,499",89,81.7,27.8,28,89,26,0,0,0,1.29,41,39,+2,+0.07,+0.55,dz ALG,DF,Damac,Saudi League,33,1990,27.8,2,1,0,32,23,6,2,30,18,0.0,0.0,0
Gojko Cimirot,ba BIH,MF,Al-Fayha,Saudi League,30,1992,29,26,"2,167",24.1,0,5,5,0,0,0,7,0,0.00,0.21,0.21,0.00,0.21,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0,7,6,85.7,0.29,0.25,0.00,0.00,0.0,0,0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ba BIH,MF,Al-Fayha,Saudi League,30,1992,29,"2,167",75,70.8,24.1,26,79,9,3,34,1,1.17,30,35,-5,-0.21,+0.09,ba BIH,MF,Al-Fayha,Saudi League,30,1992,24.1,7,0,0,42,14,3,19,16,12,0.0,0.0,0
Álex Collado,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,33,31,"2,756",30.6,3,4,7,3,0,0,3,1,0.10,0.13,0.23,0.10,0.23,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,3,72,17,23.6,2.35,0.56,0.04,0.18,0.0,0,0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,33,"2,756",84,90.1,30.6,31,87,18,2,29,0,1.00,32,46,-14,-0.46,+1.02,es ESP,"MF,FW",Al Okhdood SC,Saudi League,24,1999,30.6,3,1,1,30,49,3,162,20,28,0.0,0.0,0
Andrei Cordea,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,29,25,"2,188",24.3,3,4,7,3,0,0,4,0,0.12,0.16,0.29,0.12,0.29,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,3,50,16,32.0,2.06,0.66,0.06,0.19,0.0,0,0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,0.0,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,29,"2,188",75,71.5,24.3,25,82,12,4,34,0,0.97,27,43,-16,-0.66,+0.79,ro ROU,"MF,FW",Al-Ta'ee,Saudi League,24,1999,24.3,4,0,0,33,51,1,168,9,18,0.0,0.0,0
Igor Coronado,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,15,15,"1,204",13.4,5,7,12,5,0,0,2,0,0.37,0.52,0.90,0.37,0.90,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,5,34,12,35.3,2.54,0.90,0.15,0.42,0.0,0,0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,15,"1,204",80,39.3,13.4,15,80,5,0,0,0,1.47,30,16,+14,+1.05,+1.29,br BRA,"MF,FW",Al-Ittihad,Saudi League,30,1992,13.4,2,0,0,11,33,1,113,15,13,0.0,0.0,0
Vito van Crooy,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,23,13,"1,072",11.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0,14,3,21.4,1.18,0.25,0.00,0.00,0.0,0,0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,23,"1,072",47,35.0,11.9,13,70,3,10,16,1,0.91,12,21,-9,-0.76,-0.48,nl NED,"FW,MF",Al-Wehda,Saudi League,27,1996,11.9,3,0,0,17,10,1,35,2,12,0.0,0.0,0
Gustavo Cuellar,co COL,MF,Al-Shabab,Saudi League,30,1992,30,29,"2,572",28.6,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0,7,1,14.3,0.24,0.03,0.00,0.00,0.0,0,0,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,MF,Al-Shabab,Saudi League,30,1992,30,"2,572",86,84.1,28.6,29,87,24,1,45,0,1.23,35,37,-2,-0.07,-0.99,co COL,MF,Al-Shabab,Saudi League,30,1992,28.6,7,1,0,37,31,0,5,51,58,0.0,0.0,0
Ammar Al-Daheem,sa KSA,DF,Al-Fateh,Saudi League,29,1993,8,5,419,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0,0,0,0,0.00,0.00,0,0,0.0,0,0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Fateh,Saudi League,29,1993,8,419,52,13.7,4.7,5,72,3,3,20,7,1.25,5,11,-6,-1.29,-1.56,sa KSA,DF,Al-Fateh,Saudi League,29,1993,4.7,1,0,0,6,2,0,0,8,6,0.0,0.0,0
Aymen Dahmen,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24,24,"2,160",24.0,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24,"2,160",90,70.6,24.0,24,90,24,0,0,5,0.67,19,52,-33,-1.37,-0.47,tn TUN,GK,Al-Hazem,Saudi League,26,1997,24.0,1,0,0,1,2,0,0,1,1,0.0,0.0,1
Abdurahman Al Dakheel,sa KSA,DF,Al-Hazem,Saudi League,0,0,11,8,606,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0,3,0,0.0,0.45,0.00,0.00,0,0.0,0,0,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hazem,Saudi League,0,0,11,606,55,19.8,6.7,8,70,4,3,15,8,0.27,7,18,-11,-1.63,-0.50,sa KSA,DF,Al-Hazem,Saudi League,0,0,6.7,2,0,0,5,3,0,0,11,6,0.0,0.0,0
Abdulkarim Darisi,sa KSA,FW,Al-Ahli,Saudi League,20,2003,7,0,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0,0,0,0,0.00,0.00,0,0,0.0,0,0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,FW,Al-Ahli,Saudi League,20,2003,7,107,15,3.5,1.2,0,0,0,7,15,5,2.29,3,2,+1,+0.84,-0.10,sa KSA,FW,Al-Ahli,Saudi League,20,2003,1.2,0,0,0,2,2,0,4,1,3,0.0,0.0,0
Khalifah Al Dawsari,sa KSA,DF,Al-Hilal,Saudi League,24,1999,4,0,10,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0,0,0,0,0.00,0.00,0,0,0.0,0,0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,DF,Al-Hilal,Saudi League,24,1999,4,10,3,0.3,0.1,0,0,0,4,3,7,3.00,2,0,+2,+18.00,+15.76,sa KSA,DF,Al-Hilal,Saudi League,24,1999,0.1,1,0,0,1,1,0,0,0,0,0.0,0.0,0
Nasser Al-Dawsari,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,25,6,585,6.5,1,2,3,1,0,0,2,0,0.15,0.31,0.46,0.15,0.46,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,1,7,2,28.6,1.08,0.31,0.14,0.50,0.0,0,0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,25,585,23,19.1,6.5,6,67,1,19,10,1,2.76,18,6,+12,+1.85,-0.55,sa KSA,"DF,MF",Al-Hilal,Saudi League,24,1998,6.5,2,0,0,19,6,2,25,7,19,0.0,0.0,0
Salem Al-Dawsari,sa KSA,MF,Al-Hilal,Saudi League,31,1991,27,27,"2,282",25.4,14,4,18,12,2,3,0,0,0.55,0.16,0.71,0.47,0.63,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,14,69,34,49.3,2.72,1.34,0.17,0.35,0.0,2,3,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa KSA,MF,Al-Hilal,Saudi League,31,1991,27,"2,282",85,74.6,25.4,27,85,12,0,0,0,2.85,68,17,+51,+2.01,-1.11,sa KSA,MF,Al-Hilal,Saudi League,31,1991,25.4,0,0,0,25,39,3,89,8,36,0.0,0.0,0
