Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Lasso Coulibaly,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,2,0,5,0.1,0,1,1,0,0,0,0,0,0.00,18.00,18.00,0.00,18.00,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0,0,0,0,0.00,0.00,0,0,0.0,0,0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,2,5,3,0.2,0.1,0,0,0,2,3,2,3.00,1,0,+1,+18.00,+17.22,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0
Lasso Coulibaly,gh GHA,MF,Randers,Danish Superliga,20,2002,25,25,"2,145",23.8,4,3,7,4,0,0,4,0,0.17,0.13,0.29,0.17,0.29,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0,0,0,0,0.00,0.00,0,0,0.0,0,0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,2,5,3,0.2,0.1,0,0,0,2,3,2,3.00,1,0,+1,+18.00,+17.22,gh GHA,MF,Nordsjælland,Danish Superliga,20,2002,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0
Adam Daghim,dk DEN,MF,AGF,Danish Superliga,17,2005,3,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0,1,0,0.0,7.50,0.00,0.00,0,0.0,0,0,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,17,2005,3,12,4,0.4,0.1,0,0,0,3,4,2,2.33,0,0,0,0.00,+0.13,dk DEN,MF,AGF,Danish Superliga,17,2005,0.1,0,0,0,0,0,1,2,0,0,0.0,0.0,0
Anders Dahl,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0,0,0,0,0.00,0.00,0,0,0.0,0,0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,1,12,12,0.4,0.1,0,0,0,1,12,12,0.00,1,0,+1,+7.50,+7.88,dk DEN,MF,Silkeborg,Danish Superliga,21,2002,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0
Mathias Dahl Sauer,dk DEN,MF,AGF,Danish Superliga,19,2004,5,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0,0,0,0,0.00,0.00,0,0,0.0,0,0,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,AGF,Danish Superliga,19,2004,5,34,7,1.2,0.4,0,0,0,5,7,14,0.40,1,1,0,0.00,+0.13,dk DEN,MF,AGF,Danish Superliga,19,2004,0.4,0,0,0,0,0,0,2,0,0,0.0,0.0,0
Robin Dahl Østrøm,no NOR,DF,Silkeborg,Danish Superliga,20,2002,20,13,"1,177",13.1,0,2,2,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0,1,0,0.0,0.08,0.00,0.00,0,0.0,0,0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no NOR,DF,Silkeborg,Danish Superliga,20,2002,20,"1,177",59,40.9,13.1,13,81,6,7,18,8,1.25,15,20,-5,-0.38,-0.07,no NOR,DF,Silkeborg,Danish Superliga,20,2002,13.1,0,0,0,10,4,3,7,3,15,0.0,0.0,0
Henrik Dalsgaard,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,25,19,"1,602",17.8,3,3,6,3,0,0,5,0,0.17,0.17,0.34,0.17,0.34,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,3,9,4,44.4,0.51,0.22,0.33,0.75,0.0,0,0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,25,"1,602",64,55.6,17.8,19,74,9,6,31,1,2.08,36,24,+12,+0.67,+0.18,dk DEN,DF,Midtjylland,Danish Superliga,34,1989,17.8,5,0,0,17,8,1,43,17,19,0.0,0.0,0
Zean Dalügge,dk DEN,MF,Lyngby,Danish Superliga,20,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0,1,0,0.0,15.00,0.00,0.00,0,0.0,0,0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dk DEN,MF,Lyngby,Danish Superliga,20,2003,1,6,6,0.2,0.1,0,0,0,1,6,2,0.00,0,0,0,0.00,+0.44,dk DEN,MF,Lyngby,Danish Superliga,20,2003,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0
Wessel Dammers,nl NED,DF,Randers,Danish Superliga,28,1995,29,28,"2,483",27.6,2,0,2,2,0,0,5,1,0.07,0.00,0.07,0.07,0.07,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,2,13,2,15.4,0.47,0.07,0.15,1.00,0.0,0,0,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Randers,Danish Superliga,28,1995,29,"2,483",86,86.2,27.6,28,88,25,1,15,0,1.23,36,45,-9,-0.33,-0.55,nl NED,DF,Randers,Danish Superliga,28,1995,27.6,5,1,0,15,11,1,0,36,18,0.0,0.0,0
Don Deedson Louicius,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,27,19,"1,833",20.4,8,1,9,8,0,0,5,0,0.39,0.05,0.44,0.39,0.44,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,8,57,27,47.4,2.80,1.33,0.14,0.30,0.0,0,0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,27,"1,833",68,63.6,20.4,19,82,5,8,34,3,0.89,25,32,-7,-0.34,0.00,ht HAI,"MF,FW",Odense,Danish Superliga,22,2001,20.4,5,0,0,29,15,10,28,9,14,0.0,0.0,0
Kevin Diks,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,31,30,"2,659",29.5,4,1,5,2,2,2,4,1,0.14,0.03,0.17,0.07,0.10,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,4,32,12,37.5,1.08,0.41,0.06,0.17,0.0,2,2,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,31,"2,659",86,92.3,29.5,30,87,27,1,45,0,1.94,59,33,+26,+0.88,+0.88,nl NED,DF,FC Copenhagen,Danish Superliga,26,1996,29.5,4,1,1,18,26,0,9,34,28,0.0,0.0,0
Mohamed Diomandé,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,13,12,943,10.5,0,3,3,0,0,0,5,0,0.00,0.29,0.29,0.00,0.29,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0,14,5,35.7,1.34,0.48,0.00,0.00,0.0,0,0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,13,943,73,32.7,10.5,12,76,3,1,28,0,1.54,19,11,+8,+0.76,-0.07,ci CIV,MF,Nordsjælland,Danish Superliga,21,2001,10.5,5,0,0,15,19,1,15,10,13,0.0,0.0,0
Marko Divkovic,hr CRO,MF,Brøndby,Danish Superliga,24,1999,28,25,"2,171",24.1,2,5,7,2,0,0,2,0,0.08,0.21,0.29,0.08,0.29,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,2,30,9,30.0,1.24,0.37,0.07,0.22,0.0,0,0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hr CRO,MF,Brøndby,Danish Superliga,24,1999,28,"2,171",78,75.4,24.1,25,85,16,3,18,2,2.04,50,25,+25,+1.04,+1.04,hr CRO,MF,Brøndby,Danish Superliga,24,1999,24.1,2,0,0,13,25,1,123,16,38,0.0,0.0,0
Franculino Djú,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,27,16,"1,469",16.3,11,3,14,11,0,0,1,0,0.67,0.18,0.86,0.67,0.86,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,11,54,24,44.4,3.31,1.47,0.20,0.46,0.0,0,0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,27,"1,469",54,51.0,16.3,16,75,4,11,25,1,2.00,42,25,+17,+1.04,+0.91,gw GNB,FW,Midtjylland,Danish Superliga,19,2004,16.3,1,0,0,11,12,13,5,11,6,0.0,0.0,0
Mario Dorgeless,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,23,4,616,6.8,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,1,12,2,16.7,1.75,0.29,0.08,0.50,0.0,0,0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,23,616,27,21.4,6.8,4,70,0,19,18,6,1.96,12,6,+6,+0.88,+0.08,ci CIV,"MF,DF",Nordsjælland,Danish Superliga,18,2004,6.8,0,0,0,6,5,2,8,9,6,0.0,0.0,0
